Year,Quarter,GEO,Products,Average_Price,VALUE
2019,2,British Columbia,"Oranges, per kilogram",3.856666666666667,5080515
2019,2,British Columbia,"Pasta sauce, 650 millilitres",2.2433333333333336,5080515
2019,2,British Columbia,"Peanuts, 450 grams",3.3000000000000003,5080515
2019,2,British Columbia,"Pears, per kilogram",4.62,5080515
2019,2,British Columbia,"Peppers, per kilogram",8.113333333333333,5080515
2019,2,British Columbia,"Pork loin cuts, per kilogram",9.883333333333333,5080515
2019,2,British Columbia,"Potatoes, per kilogram",3.5966666666666662,5080515
2019,2,British Columbia,"Roasted or ground coffee, 340 grams",5.510000000000001,5080515
2019,2,British Columbia,"Salad dressing, 475 millilitres",2.31,5080515
2019,2,British Columbia,"Salmon, per kilogram",28.626666666666665,5080515
2019,2,British Columbia,"Salsa, 418 millilitres",3.2100000000000004,5080515
2019,2,British Columbia,"Shrimp, 300 grams",7.463333333333334,5080515
2019,2,British Columbia,"Squash, per kilogram",4.203333333333333,5080515
2019,2,British Columbia,Tea (20 bags),3.48,5080515
2019,2,British Columbia,"Tofu, 350 grams ",2.29,5080515
2019,2,British Columbia,"Tomatoes, per kilogram",3.893333333333333,5080515
2019,2,British Columbia,"Vegetable oil, 3 litres",8.49,5080515
2019,2,British Columbia,"Wheat flour, 2.5 kilograms",4.6033333333333335,5080515
2019,2,British Columbia,"White bread, 675 grams",2.92,5080515
2019,2,British Columbia,"White rice, 2 kilograms",7.503333333333333,5080515
2019,2,British Columbia,"White sugar, 2 kilograms",2.776666666666667,5080515
2019,2,British Columbia,"Wieners, 400 grams",3.65,5080515
2019,2,British Columbia,"Yogurt, 500 grams",2.7566666666666664,5080515
2019,3,British Columbia,"Almonds, 200 grams",4.986666666666667,5111022
2019,3,British Columbia,"Apple juice, 2 litres",2.8466666666666662,5111022
2019,3,British Columbia,"Apples, per kilogram",4.626666666666666,5111022
2019,3,British Columbia,"Avocado, unit",2.1033333333333335,5111022
2019,3,British Columbia,"Baby food, 128 millilitres",1.2866666666666668,5111022
2019,3,British Columbia,"Bacon, 500 grams",5.956666666666667,5111022
2019,3,British Columbia,"Bananas, per kilogram",1.59,5111022
2019,3,British Columbia,"Block cheese, 500 grams",5.986666666666667,5111022
2019,3,British Columbia,"Broccoli, unit",2.856666666666667,5111022
2019,3,British Columbia,"Brown rice, 900 grams ",4.49,5111022
2019,3,British Columbia,"Butter, 454 grams",4.11,5111022
2019,3,British Columbia,"Cabbage, per kilogram",2.3866666666666667,5111022
2019,3,British Columbia,"Canned beans and lentils, 540 millilitres",1.2466666666666668,5111022
2019,3,British Columbia,"Canned soup, 284 millilitres",1.47,5111022
2019,3,British Columbia,"Cantaloupe, unit",2.8699999999999997,5111022
2019,3,British Columbia,"Celery, unit",3.066666666666667,5111022
2019,3,British Columbia,"Cereal, 400 grams",3.176666666666667,5111022
2019,3,British Columbia,"Chicken breasts, per kilogram",13.273333333333333,5111022
2019,3,British Columbia,"Cream, 1 litre",3.4166666666666665,5111022
2019,3,British Columbia,"Cucumber, unit",1.7733333333333334,5111022
2019,3,British Columbia,"Dry or fresh pasta, 500 grams",2.5933333333333333,5111022
2019,3,British Columbia,"Eggs, 1 dozen",3.9500000000000006,5111022
2019,3,British Columbia,"Flatbread and pita, 500 grams ",3.51,5111022
2019,3,British Columbia,"Grapes, per kilogram",5.91,5111022
2019,3,British Columbia,"Ground beef, per kilogram",9.013333333333334,5111022
2019,3,British Columbia,"Iceberg lettuce, unit",2.2933333333333334,5111022
2019,3,British Columbia,"Infant formula, 900 grams ",30.933333333333334,5111022
2019,3,British Columbia,"Ketchup, 1 litre",3.0766666666666667,5111022
2019,3,British Columbia,"Lemons, unit",0.9366666666666666,5111022
2019,3,British Columbia,"Limes, unit",0.6066666666666666,5111022
2019,3,British Columbia,"Margarine, 907 grams",4.346666666666667,5111022
2019,3,British Columbia,"Mayonnaise, 890 millilitres ",4.536666666666666,5111022
2019,3,British Columbia,"Meatless burgers, 226 grams",5.890000000000001,5111022
2019,3,British Columbia,"Milk, 4 litres",4.796666666666667,5111022
2019,3,British Columbia,"Onions, per kilogram",3.973333333333333,5111022
2019,3,British Columbia,"Orange juice, 2 litres",3.83,5111022
2019,3,British Columbia,"Oranges, per kilogram",3.793333333333333,5111022
2019,3,British Columbia,"Pasta sauce, 650 millilitres",2.27,5111022
2019,3,British Columbia,"Peanuts, 450 grams",3.41,5111022
2019,3,British Columbia,"Pears, per kilogram",3.893333333333333,5111022
2019,3,British Columbia,"Peppers, per kilogram",6.8500000000000005,5111022
2019,3,British Columbia,"Pork loin cuts, per kilogram",8.896666666666667,5111022
2019,3,British Columbia,"Potatoes, per kilogram",3.9466666666666668,5111022
2019,3,British Columbia,"Roasted or ground coffee, 340 grams",5.676666666666667,5111022
2019,3,British Columbia,"Salad dressing, 475 millilitres",2.3633333333333333,5111022
2019,3,British Columbia,"Salmon, per kilogram",24.516666666666666,5111022
2019,3,British Columbia,"Salsa, 418 millilitres",3.2399999999999998,5111022
2019,3,British Columbia,"Shrimp, 300 grams",7.256666666666667,5111022
2019,3,British Columbia,"Squash, per kilogram",3.6833333333333336,5111022
2019,3,British Columbia,Tea (20 bags),3.5,5111022
2019,3,British Columbia,"Tofu, 350 grams ",2.2266666666666666,5111022
2019,3,British Columbia,"Tomatoes, per kilogram",3.776666666666667,5111022
2019,3,British Columbia,"Vegetable oil, 3 litres",7.706666666666667,5111022
2019,3,British Columbia,"Wheat flour, 2.5 kilograms",4.566666666666666,5111022
2019,3,British Columbia,"White bread, 675 grams",2.9633333333333334,5111022
2019,3,British Columbia,"White rice, 2 kilograms",7.4433333333333325,5111022
2019,3,British Columbia,"White sugar, 2 kilograms",2.8966666666666665,5111022
2019,3,British Columbia,"Wieners, 400 grams",3.7866666666666666,5111022
2019,3,British Columbia,"Yogurt, 500 grams",2.7266666666666666,5111022
2019,4,British Columbia,"Almonds, 200 grams",4.656666666666666,5148047
2019,4,British Columbia,"Apple juice, 2 litres",2.823333333333333,5148047
2019,4,British Columbia,"Apples, per kilogram",3.9766666666666666,5148047
2019,4,British Columbia,"Avocado, unit",1.95,5148047
2019,4,British Columbia,"Baby food, 128 millilitres",1.2966666666666666,5148047
2019,4,British Columbia,"Bacon, 500 grams",6.21,5148047
2019,4,British Columbia,"Bananas, per kilogram",1.5933333333333335,5148047
2019,4,British Columbia,"Block cheese, 500 grams",6.05,5148047
2019,4,British Columbia,"Broccoli, unit",3.1,5148047
2019,4,British Columbia,"Brown rice, 900 grams ",4.506666666666667,5148047
2019,4,British Columbia,"Butter, 454 grams",4.073333333333333,5148047
2019,4,British Columbia,"Cabbage, per kilogram",2.143333333333333,5148047
2019,4,British Columbia,"Canned beans and lentils, 540 millilitres",1.2366666666666666,5148047
2019,4,British Columbia,"Canned soup, 284 millilitres",1.57,5148047
2019,4,British Columbia,"Cantaloupe, unit",3.236666666666667,5148047
2019,4,British Columbia,"Celery, unit",2.48,5148047
2019,4,British Columbia,"Cereal, 400 grams",3.19,5148047
2019,4,British Columbia,"Chicken breasts, per kilogram",13.266666666666666,5148047
2019,4,British Columbia,"Cream, 1 litre",3.4499999999999997,5148047
2019,4,British Columbia,"Cucumber, unit",2.186666666666667,5148047
2019,4,British Columbia,"Dry or fresh pasta, 500 grams",2.5966666666666667,5148047
2019,4,British Columbia,"Eggs, 1 dozen",4.183333333333334,5148047
2019,4,British Columbia,"Flatbread and pita, 500 grams ",3.6500000000000004,5148047
2019,4,British Columbia,"Grapes, per kilogram",6.45,5148047
2019,4,British Columbia,"Ground beef, per kilogram",9.513333333333334,5148047
2019,4,British Columbia,"Iceberg lettuce, unit",2.62,5148047
2019,4,British Columbia,"Infant formula, 900 grams ",30.51,5148047
2019,4,British Columbia,"Ketchup, 1 litre",3.0966666666666662,5148047
2019,4,British Columbia,"Lemons, unit",0.9400000000000001,5148047
2019,4,British Columbia,"Limes, unit",0.59,5148047
2019,4,British Columbia,"Margarine, 907 grams",4.18,5148047
2019,4,British Columbia,"Mayonnaise, 890 millilitres ",4.3966666666666665,5148047
2019,4,British Columbia,"Meatless burgers, 226 grams",5.56,5148047
2019,4,British Columbia,"Milk, 4 litres",4.81,5148047
2019,4,British Columbia,"Onions, per kilogram",3.7533333333333334,5148047
2019,4,British Columbia,"Orange juice, 2 litres",3.69,5148047
2019,4,British Columbia,"Oranges, per kilogram",4.14,5148047
2019,4,British Columbia,"Pasta sauce, 650 millilitres",2.2566666666666664,5148047
2019,4,British Columbia,"Peanuts, 450 grams",3.203333333333333,5148047
2019,4,British Columbia,"Pears, per kilogram",4.54,5148047
2019,4,British Columbia,"Peppers, per kilogram",7.786666666666666,5148047
2019,4,British Columbia,"Pork loin cuts, per kilogram",8.51,5148047
2019,4,British Columbia,"Potatoes, per kilogram",3.953333333333333,5148047
2019,4,British Columbia,"Roasted or ground coffee, 340 grams",5.6433333333333335,5148047
2019,4,British Columbia,"Salad dressing, 475 millilitres",2.3633333333333333,5148047
2019,4,British Columbia,"Salmon, per kilogram",26.333333333333332,5148047
2019,4,British Columbia,"Salsa, 418 millilitres",3.3200000000000003,5148047
2019,4,British Columbia,"Shrimp, 300 grams",7.183333333333333,5148047
2019,4,British Columbia,"Squash, per kilogram",3.34,5148047
2019,4,British Columbia,Tea (20 bags),3.5066666666666664,5148047
2019,4,British Columbia,"Tofu, 350 grams ",2.28,5148047
2019,4,British Columbia,"Tomatoes, per kilogram",4.506666666666667,5148047
2019,4,British Columbia,"Vegetable oil, 3 litres",8.473333333333333,5148047
2019,4,British Columbia,"Wheat flour, 2.5 kilograms",4.466666666666667,5148047
2019,4,British Columbia,"White bread, 675 grams",3.0,5148047
2019,4,British Columbia,"White rice, 2 kilograms",7.733333333333333,5148047
2019,4,British Columbia,"White sugar, 2 kilograms",3.0033333333333334,5148047
2019,4,British Columbia,"Wieners, 400 grams",3.8966666666666665,5148047
2019,4,British Columbia,"Yogurt, 500 grams",2.6666666666666665,5148047
2020,1,British Columbia,"Almonds, 200 grams",5.16,5157053
2020,1,British Columbia,"Apple juice, 2 litres",2.89,5157053
2020,1,British Columbia,"Apples, per kilogram",4.223333333333334,5157053
2020,1,British Columbia,"Avocado, unit",1.8533333333333333,5157053
2020,1,British Columbia,"Baby food, 128 millilitres",1.2966666666666666,5157053
2020,1,British Columbia,"Bacon, 500 grams",6.053333333333334,5157053
2020,1,British Columbia,"Bananas, per kilogram",1.6066666666666667,5157053
2020,1,British Columbia,"Block cheese, 500 grams",6.246666666666667,5157053
2020,1,British Columbia,"Broccoli, unit",2.9066666666666663,5157053
2020,1,British Columbia,"Brown rice, 900 grams ",4.946666666666666,5157053
2020,1,British Columbia,"Butter, 454 grams",4.6000000000000005,5157053
2020,1,British Columbia,"Cabbage, per kilogram",2.4600000000000004,5157053
2020,1,British Columbia,"Canned beans and lentils, 540 millilitres",1.28,5157053
2020,1,British Columbia,"Canned soup, 284 millilitres",1.42,5157053
2020,1,British Columbia,"Cantaloupe, unit",2.986666666666667,5157053
2020,1,British Columbia,"Celery, unit",2.76,5157053
2020,1,British Columbia,"Cereal, 400 grams",3.1999999999999997,5157053
2020,1,British Columbia,"Chicken breasts, per kilogram",14.229999999999999,5157053
2020,1,British Columbia,"Cream, 1 litre",3.5233333333333334,5157053
2020,1,British Columbia,"Cucumber, unit",2.0166666666666666,5157053
2020,1,British Columbia,"Dry or fresh pasta, 500 grams",2.6033333333333335,5157053
2020,1,British Columbia,"Eggs, 1 dozen",4.253333333333333,5157053
2020,1,British Columbia,"Flatbread and pita, 500 grams ",3.5766666666666667,5157053
2020,1,British Columbia,"Grapes, per kilogram",6.7,5157053
2020,1,British Columbia,"Ground beef, per kilogram",10.233333333333333,5157053
2020,1,British Columbia,"Iceberg lettuce, unit",2.433333333333333,5157053
2020,1,British Columbia,"Infant formula, 900 grams ",30.189999999999998,5157053
2020,1,British Columbia,"Ketchup, 1 litre",3.1833333333333336,5157053
2020,1,British Columbia,"Lemons, unit",0.94,5157053
2020,1,British Columbia,"Limes, unit",0.6266666666666667,5157053
2020,1,British Columbia,"Margarine, 907 grams",4.3500000000000005,5157053
2020,1,British Columbia,"Mayonnaise, 890 millilitres ",4.556666666666667,5157053
2020,1,British Columbia,"Meatless burgers, 226 grams",4.86,5157053
2020,1,British Columbia,"Milk, 4 litres",4.890000000000001,5157053
2020,1,British Columbia,"Onions, per kilogram",3.546666666666667,5157053
2020,1,British Columbia,"Orange juice, 2 litres",3.9433333333333334,5157053
2020,1,British Columbia,"Oranges, per kilogram",3.28,5157053
2020,1,British Columbia,"Pasta sauce, 650 millilitres",2.28,5157053
2020,1,British Columbia,"Peanuts, 450 grams",3.28,5157053
2020,1,British Columbia,"Pears, per kilogram",4.38,5157053
2020,1,British Columbia,"Peppers, per kilogram",7.823333333333333,5157053
2020,1,British Columbia,"Pork loin cuts, per kilogram",9.223333333333334,5157053
2020,1,British Columbia,"Potatoes, per kilogram",3.686666666666666,5157053
2020,1,British Columbia,"Roasted or ground coffee, 340 grams",5.5633333333333335,5157053
2020,1,British Columbia,"Salad dressing, 475 millilitres",2.4566666666666666,5157053
2020,1,British Columbia,"Salmon, per kilogram",24.30666666666667,5157053
2020,1,British Columbia,"Salsa, 418 millilitres",3.2933333333333334,5157053
2020,1,British Columbia,"Shrimp, 300 grams",7.163333333333333,5157053
2020,1,British Columbia,"Squash, per kilogram",4.173333333333333,5157053
2020,1,British Columbia,Tea (20 bags),3.4566666666666666,5157053
2020,1,British Columbia,"Tofu, 350 grams ",2.3000000000000003,5157053
2020,1,British Columbia,"Tomatoes, per kilogram",5.866666666666667,5157053
2020,1,British Columbia,"Vegetable oil, 3 litres",7.646666666666666,5157053
2020,1,British Columbia,"Wheat flour, 2.5 kilograms",4.633333333333334,5157053
2020,1,British Columbia,"White bread, 675 grams",2.9899999999999998,5157053
2020,1,British Columbia,"White rice, 2 kilograms",8.35,5157053
2020,1,British Columbia,"White sugar, 2 kilograms",2.9066666666666663,5157053
2020,1,British Columbia,"Wieners, 400 grams",3.813333333333333,5157053
2020,1,British Columbia,"Yogurt, 500 grams",2.7566666666666664,5157053
2020,2,British Columbia,"Almonds, 200 grams",5.276666666666666,5169535
2020,2,British Columbia,"Apple juice, 2 litres",3.0500000000000003,5169535
2020,2,British Columbia,"Apples, per kilogram",4.506666666666667,5169535
2020,2,British Columbia,"Avocado, unit",2.0833333333333335,5169535
2020,2,British Columbia,"Baby food, 128 millilitres",1.2833333333333334,5169535
2020,2,British Columbia,"Bacon, 500 grams",5.996666666666667,5169535
2020,2,British Columbia,"Bananas, per kilogram",1.6033333333333335,5169535
2020,2,British Columbia,"Block cheese, 500 grams",6.3500000000000005,5169535
2020,2,British Columbia,"Broccoli, unit",3.25,5169535
2020,2,British Columbia,"Brown rice, 900 grams ",5.166666666666667,5169535
2020,2,British Columbia,"Butter, 454 grams",4.656666666666666,5169535
2020,2,British Columbia,"Cabbage, per kilogram",2.7566666666666664,5169535
2020,2,British Columbia,"Canned beans and lentils, 540 millilitres",1.3399999999999999,5169535
2020,2,British Columbia,"Canned soup, 284 millilitres",1.3366666666666667,5169535
2020,2,British Columbia,"Cantaloupe, unit",3.296666666666667,5169535
2020,2,British Columbia,"Celery, unit",2.5966666666666662,5169535
2020,2,British Columbia,"Cereal, 400 grams",3.266666666666667,5169535
2020,2,British Columbia,"Chicken breasts, per kilogram",13.356666666666667,5169535
2020,2,British Columbia,"Cream, 1 litre",3.58,5169535
2020,2,British Columbia,"Cucumber, unit",1.6266666666666667,5169535
2020,2,British Columbia,"Dry or fresh pasta, 500 grams",2.796666666666667,5169535
2020,2,British Columbia,"Eggs, 1 dozen",4.29,5169535
2020,2,British Columbia,"Flatbread and pita, 500 grams ",3.3800000000000003,5169535
2020,2,British Columbia,"Grapes, per kilogram",7.096666666666667,5169535
2020,2,British Columbia,"Ground beef, per kilogram",11.089999999999998,5169535
2020,2,British Columbia,"Iceberg lettuce, unit",2.2866666666666666,5169535
2020,2,British Columbia,"Infant formula, 900 grams ",30.23,5169535
2020,2,British Columbia,"Ketchup, 1 litre",3.16,5169535
2020,2,British Columbia,"Lemons, unit",0.91,5169535
2020,2,British Columbia,"Limes, unit",0.6066666666666666,5169535
2020,2,British Columbia,"Margarine, 907 grams",4.463333333333334,5169535
2020,2,British Columbia,"Mayonnaise, 890 millilitres ",4.406666666666666,5169535
2020,2,British Columbia,"Meatless burgers, 226 grams",5.526666666666666,5169535
2020,2,British Columbia,"Milk, 4 litres",4.97,5169535
2020,2,British Columbia,"Onions, per kilogram",3.983333333333333,5169535
2020,2,British Columbia,"Orange juice, 2 litres",4.0200000000000005,5169535
2020,2,British Columbia,"Oranges, per kilogram",4.0200000000000005,5169535
2020,2,British Columbia,"Pasta sauce, 650 millilitres",2.4033333333333333,5169535
